Fecha;Hora;Div.;Evento;Numero de evento;Actual;Previsión;Anterior;Actual/Prev;Último;Apertura;Máximo;Mínimo;% var.;Var Max-min;Label
4/1/2013;14:30;  USD;Tasadedesempleo;8;0.078;0.077;0.078;1.001;19.28;19.18;19.28;19.18;0;0.1;1
4/1/2013;14:30;  USD;Nóminasnoagrícolas;7;155;150;161;1.033333333;19.28;19.18;19.28;19.18;0;0.1;1
4/1/2013;16:00;  USD;PMInomanufacturerodelISM;9;56.1;54.2;54.7;1.035055351;19.28;19.18;19.28;19.18;0;0.1;1
4/1/2013;17:00;  USD;InventariosdepetróleocrudodelaAIE;6;-11.12;-0.919;-0.586;12.10010881;19.28;19.18;19.28;19.18;0;0.1;1
3/1/2013;14:15;  USD;CambiodelempleonoagrícolaADP;10;215;133;148;1.616541353;19.28;19.1;19.3;19.1;0.0042;0.2;1
3/1/2013;14:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;372;355;362;1.047887324;19.28;19.1;19.3;19.1;0.0042;0.2;1
2/1/2013;16:00;  USD;PMImanufacturerodelISM;12;50.7;50.3;49.5;1.007952286;19.2;19.08;19.3;19.08;0.001;0.22;1
28/12/2012;17:00;  USD;InventariosdepetróleocrudodelaAIE;6;-0.586;-1.857;-0.964;0.315562736;19.15;19.05;19.2;19.05;0;0.15;1
28/12/2012;16:00;  USD;Ventadeviviendaspendientes;13;0.017;0.01;0.05;1.007;19.15;19.05;19.2;19.05;0;0.15;1
27/12/2012;16:00;  USD;ConfianzadelconsumidordeTheConferenceBoard;18;65.1;70;71.5;0.93;19.15;19.05;19.15;19.05;0;0.1;1
27/12/2012;14:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;350;360;362;0.972222222;19.15;19.05;19.15;19.05;0;0.1;1
27/12/2012;16:00;  USD;Ventasdeviviendasnuevas;14;377;378;361;0.997354497;19.15;19.05;19.15;19.05;0;0.1;1
21/12/2012;14:30;  USD;Pedidosdebienesduraderos;15;0.016;-0.002;0.019;1.018;19.25;19.15;19.25;19.15;0;0.1;1
20/12/2012;16:00;  USD;ÍndicemanufacturerodelaFeddeFiladelfia;19;8.1;-3;-10.7;-2.7;19.25;19.12;19.25;19.12;0.0016;0.13;1
20/12/2012;14:30;  USD;PIB;17;0.031;0.028;0.027;1.003;19.25;19.12;19.25;19.12;0.0016;0.13;1
20/12/2012;14:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;361;357;344;1.011204482;19.25;19.12;19.25;19.12;0.0016;0.13;1
20/12/2012;16:00;  USD;Ventasdeviviendasdesegundamano;16;5.04;4.87;4.76;1.034907598;19.25;19.12;19.25;19.12;0.0016;0.13;1
19/12/2012;16:30;  USD;InventariosdepetróleocrudodelaAIE;6;-0.964;-1.122;0.843;0.859180036;19.22;19.05;19.25;19.05;0.0037;0.2;1
19/12/2012;14:30;  USD;Permisosdeconstrucción;20;0.899;0.875;0.868;1.027428571;19.22;19.05;19.25;19.05;0.0037;0.2;1
14/12/2012;14:30;  USD;IPCsubyacente;5;0.001;0.002;0.002;0.999;19.05;18.95;19.15;18.95;0;0.2;1
13/12/2012;14:30;  USD;Ventasminoristassubyacentes;1;0;-0.001;0;1.001;19.05;18.95;19.05;18.95;0;0.1;1
13/12/2012;14:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;343;370;372;0.927027027;19.05;18.95;19.05;18.95;0;0.1;1
13/12/2012;14:30;  USD;IPP;3;-0.008;-0.005;-0.002;0.997;19.05;18.95;19.05;18.95;0;0.1;1
13/12/2012;14:30;  USD;Ventasminoristas;2;0.003;0.005;-0.003;0.998;19.05;18.95;19.05;18.95;0;0.1;1
12/12/2012;16:30;  USD;InventariosdepetróleocrudodelaAIE;6;0.843;-2.343;-2.357;-0.359795134;19.05;19.25;19.35;18.95;-0.0155;0.4;0
12/12/2012;18:30;  USD;Decisióndetiposdeinterés;21;0.0025;0.0025;0.0025;1;19.05;19.25;19.35;18.95;-0.0155;0.4;0
7/12/2012;14:30;  USD;Tasadedesempleo;8;0.077;0.079;0.079;0.998;19.35;19.25;19.35;19.25;0;0.1;1
7/12/2012;14:30;  USD;Nóminasnoagrícolas;7;146;93;138;1.569892473;19.35;19.25;19.35;19.25;0;0.1;1
6/12/2012;14:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;370;380;395;0.973684211;19.35;19.25;19.35;19.25;0;0.1;1
5/12/2012;14:15;  USD;CambiodelempleonoagrícolaADP;10;118;125;157;0.944;19.35;19.25;19.35;19.25;0;0.1;1
5/12/2012;16:00;  USD;PMInomanufacturerodelISM;9;54.7;53.5;54.2;1.022429907;19.35;19.25;19.35;19.25;0;0.1;1
5/12/2012;16:30;  USD;InventariosdepetróleocrudodelaAIE;6;-2.357;-0.322;-0.347;7.319875776;19.35;19.25;19.35;19.25;0;0.1;1
3/12/2012;16:00;  USD;PMImanufacturerodelISM;12;49.5;51.3;51.7;0.964912281;19.62;19.52;19.63;19.45;0;0.18;1
29/11/2012;14:30;  USD;PIB;17;0.027;0.028;0.02;0.999;19.62;19.52;19.63;19.52;0;0.11;1
29/11/2012;14:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;393;390;416;1.007692308;19.62;19.52;19.63;19.52;0;0.11;1
29/11/2012;16:00;  USD;Ventadeviviendaspendientes;13;0.052;0.008;0.004;1.044;19.62;19.52;19.63;19.52;0;0.11;1
28/11/2012;16:30;  USD;InventariosdepetróleocrudodelaAIE;6;-0.347;0.317;-1.466;-1.094637224;19.62;19.45;19.63;19.45;-0.003;0.18;1
28/11/2012;16:00;  USD;Ventasdeviviendasnuevas;14;368;390;369;0.943589744;19.62;19.45;19.63;19.45;-0.003;0.18;1
27/11/2012;16:00;  USD;ConfianzadelconsumidordeTheConferenceBoard;18;73.7;73;73.1;1.009589041;19.68;19.45;19.68;19.45;0.0066;0.23;1
27/11/2012;14:30;  USD;Pedidosdebienesduraderos;15;0.015;-0.005;0.017;1.02;19.68;19.45;19.68;19.45;0.0066;0.23;1
21/11/2012;16:30;  USD;InventariosdepetróleocrudodelaAIE;6;-1.466;0.94;1.089;-1.559574468;19.55;19.45;19.55;19.45;0;0.1;1
21/11/2012;14:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;410;410;451;1;19.55;19.45;19.55;19.45;0;0.1;1
20/11/2012;14:30;  USD;Permisosdeconstrucción;20;0.866;0.865;0.89;1.001156069;19.55;19.75;19.85;19.45;-0.0151;0.4;0
19/11/2012;16:00;  USD;Ventasdeviviendasdesegundamano;16;4.79;4.75;4.69;1.008421053;19.85;19.75;19.85;19.55;0;0.3;1
15/11/2012;16:00;  USD;ÍndicemanufacturerodelaFeddeFiladelfia;19;-10.7;2;5.7;-5.35;19.85;19.75;19.85;19.75;0;0.1;1
15/11/2012;17:00;  USD;InventariosdepetróleocrudodelaAIE;6;1.089;1.943;1.766;0.560473495;19.85;19.75;19.85;19.75;0;0.1;1
15/11/2012;14:30;  USD;IPCsubyacente;5;0.002;0.001;0.001;1.001;19.85;19.75;19.85;19.75;0;0.1;1
15/11/2012;14:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;439;375;361;1.170666667;19.85;19.75;19.85;19.75;0;0.1;1
14/11/2012;14:30;  USD;Ventasminoristassubyacentes;1;0;0.002;0.012;0.998;19.85;19.55;19.85;19.55;0.0102;0.3;1
14/11/2012;14:30;  USD;IPP;3;-0.002;0.002;0.011;0.996;19.85;19.55;19.85;19.55;0.0102;0.3;1
14/11/2012;14:30;  USD;Ventasminoristas;2;-0.003;-0.002;0.013;0.999;19.85;19.55;19.85;19.55;0.0102;0.3;1
8/11/2012;14:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;355;370;363;0.959459459;19.65;19.55;19.65;19.55;0;0.1;1
7/11/2012;16:30;  USD;InventariosdepetróleocrudodelaAIE;6;1.766;1.81;-2.045;0.975690608;19.65;19.55;19.8;19.55;0;0.25;1
5/11/2012;16:00;  USD;PMInomanufacturerodelISM;9;54.2;54.5;55.1;0.994495413;19.8;19.7;19.8;19.7;0;0.1;1
2/11/2012;13:30;  USD;Tasadedesempleo;8;0.079;0.079;0.078;1;19.8;19.65;19.8;19.65;0.0025;0.15;1
2/11/2012;13:30;  USD;Nóminasnoagrícolas;7;171;125;148;1.368;19.8;19.65;19.8;19.65;0.0025;0.15;1
1/11/2012;13:15;  USD;CambiodelempleonoagrícolaADP;10;158;135;114;1.17037037;19.75;19.65;19.8;19.65;0;0.15;1
1/11/2012;16:00;  USD;InventariosdepetróleocrudodelaAIE;6;-2.045;1.506;5.896;-1.357901726;19.75;19.65;19.8;19.65;0;0.15;1
1/11/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;363;370;372;0.981081081;19.75;19.65;19.8;19.65;0;0.15;1
1/11/2012;15:00;  USD;ConfianzadelconsumidordeTheConferenceBoard;18;72.2;72.5;68.4;0.995862069;19.75;19.65;19.8;19.65;0;0.15;1
1/11/2012;15:00;  USD;PMImanufacturerodelISM;12;51.7;51.2;51.5;1.009765625;19.75;19.65;19.8;19.65;0;0.15;1
26/10/2012;13:30;  USD;PIB;17;0.02;0.019;0.013;1.001;19.75;19.65;19.75;19.65;0;0.1;1
25/10/2012;15:00;  USD;Ventadeviviendaspendientes;13;0.003;0.021;-0.026;0.982;19.75;19.65;19.75;19.65;0;0.1;1
25/10/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;369;370;392;0.997297297;19.75;19.65;19.75;19.65;0;0.1;1
25/10/2012;13:30;  USD;Pedidosdebienesduraderos;15;0.02;0.008;-0.021;1.012;19.75;19.65;19.75;19.65;0;0.1;1
24/10/2012;19:15;  USD;Decisióndetiposdeinterés;21;0.0025;0.0025;0.0025;1;19.75;19.65;19.75;19.65;0;0.1;1
24/10/2012;15:00;  USD;Ventasdeviviendasnuevas;14;389;385;368;1.01038961;19.75;19.65;19.75;19.65;0;0.1;1
24/10/2012;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;5.896;1.886;2.86;3.126193001;19.75;19.65;19.75;19.65;0;0.1;1
19/10/2012;15:00;  USD;Ventasdeviviendasdesegundamano;16;4.75;4.75;4.83;1;19.85;19.75;19.85;19.65;0;0.2;1
18/10/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;388;365;342;1.063013699;19.85;19.75;19.85;19.75;0;0.1;1
18/10/2012;15:00;  USD;ÍndicemanufacturerodelaFeddeFiladelfia;19;5.7;1;-1.9;5.7;19.85;19.75;19.85;19.75;0;0.1;1
17/10/2012;13:30;  USD;Permisosdeconstrucción;20;0.894;0.81;0.801;1.103703704;19.85;19.95;20.05;19.75;-0.01;0.3;0
17/10/2012;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;2.86;1.675;1.672;1.707462687;19.85;19.95;20.05;19.75;-0.01;0.3;0
16/10/2012;13:30;  USD;IPCsubyacente;5;0.001;0.002;0.001;0.999;20.05;20.15;20.25;19.75;-0.0099;0.5;0
15/10/2012;13:30;  USD;Ventasminoristas;2;0.011;0.008;0.012;1.003;20.25;20.15;20.25;19.95;0;0.3;1
15/10/2012;13:30;  USD;Ventasminoristassubyacentes;1;0.011;0.006;0.01;1.005;20.25;20.15;20.25;19.95;0;0.3;1
12/10/2012;13:30;  USD;IPP;3;0.011;0.007;0.017;1.004;20.25;20.35;20.45;20.15;-0.0098;0.3;0
11/10/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;339;370;369;0.916216216;20.45;20.25;20.45;20.15;0.0049;0.3;1
11/10/2012;16:00;  USD;InventariosdepetróleocrudodelaAIE;6;1.672;0.78;-0.482;2.143589744;20.45;20.25;20.45;20.15;0.0049;0.3;1
5/10/2012;13:30;  USD;Tasadedesempleo;8;0.078;0.082;0.081;0.996;20.35;20.5;20.6;20.25;-0.0121;0.35;0
5/10/2012;13:30;  USD;Nóminasnoagrícolas;7;114;113;142;1.008849558;20.35;20.5;20.6;20.25;-0.0121;0.35;0
4/10/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;367;370;363;0.991891892;20.6;20.5;20.6;20.25;0;0.35;1
3/10/2012;13:15;  USD;CambiodelempleonoagrícolaADP;10;162;143;189;1.132867133;20.6;20.5;20.6;20.4;0;0.2;1
3/10/2012;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-0.482;1.535;-2.446;-0.314006515;20.6;20.5;20.6;20.4;0;0.2;1
3/10/2012;15:00;  USD;PMInomanufacturerodelISM;9;55.1;53.2;53.7;1.035714286;20.6;20.5;20.6;20.4;0;0.2;1
1/10/2012;15:00;  USD;PMImanufacturerodelISM;12;51.5;49.7;49.6;1.036217304;21;20.9;21;20.5;0;0.5;1
27/9/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;359;378;385;0.94973545;21.1;21;21.1;20.9;0;0.2;1
27/9/2012;13:30;  USD;Pedidosdebienesduraderos;15;-0.016;0.003;-0.013;0.981;21.1;21;21.1;20.9;0;0.2;1
27/9/2012;15:00;  USD;Ventadeviviendaspendientes;13;-0.026;-0.007;0.026;0.981;21.1;21;21.1;20.9;0;0.2;1
27/9/2012;13:30;  USD;PIB;17;0.013;0.017;0.017;0.996;21.1;21;21.1;20.9;0;0.2;1
26/9/2012;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-2.446;0.92;8.534;-2.658695652;21.1;21;21.1;21;0;0.1;1
26/9/2012;15:00;  USD;Ventasdeviviendasnuevas;14;373;380;374;0.981578947;21.1;21;21.1;21;0;0.1;1
25/9/2012;15:00;  USD;ConfianzadelconsumidordeTheConferenceBoard;18;70.3;63;61.3;1.115873016;21.1;21;21.1;21;0;0.1;1
20/9/2012;15:00;  USD;ÍndicemanufacturerodelaFeddeFiladelfia;19;-1.9;-4;-7.1;0.475;20.95;20.85;21.1;20.85;0;0.25;1
20/9/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;382;375;385;1.018666667;20.95;20.85;21.1;20.85;0;0.25;1
19/9/2012;13:30;  USD;Permisosdeconstrucción;20;0.803;0.796;0.811;1.00879397;20.95;20.85;20.95;20.85;0;0.1;1
19/9/2012;15:00;  USD;Ventasdeviviendasdesegundamano;16;4.82;4.55;4.47;1.059340659;20.95;20.85;20.95;20.85;0;0.1;1
19/9/2012;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;8.534;1;1.994;8.534;20.95;20.85;20.95;20.85;0;0.1;1
14/9/2012;13:30;  USD;Ventasminoristassubyacentes;1;0.008;0.006;0.008;1.002;21.2;21.1;21.21;20.85;0;0.36;1
14/9/2012;13:30;  USD;IPCsubyacente;5;0.001;0.002;0.001;0.999;21.2;21.1;21.21;20.85;0;0.36;1
14/9/2012;13:30;  USD;Ventasminoristas;2;0.009;0.007;0.006;1.002;21.2;21.1;21.21;20.85;0;0.36;1
13/9/2012;17:30;  USD;Decisióndetiposdeinterés;21;0.0025;0.0025;0.0025;1;21.2;21.15;21.25;21.1;-0.0024;0.15;1
13/9/2012;13:30;  USD;IPP;3;0.017;0.011;0.003;1.006;21.2;21.15;21.25;21.1;-0.0024;0.15;1
13/9/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;382;370;367;1.032432432;21.2;21.15;21.25;21.1;-0.0024;0.15;1
12/9/2012;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;1.994;-2.588;-7.426;-0.770479134;21.25;21.15;21.25;21.11;0;0.14;1
7/9/2012;13:30;  USD;Nóminasnoagrícolas;7;96;125;141;0.768;21.35;21.3;21.4;21.25;-0.0023;0.15;1
7/9/2012;13:30;  USD;Tasadedesempleo;8;0.081;0.083;0.083;0.998;21.35;21.3;21.4;21.25;-0.0023;0.15;1
6/9/2012;13:15;  USD;CambiodelempleonoagrícolaADP;10;201;140;173;1.435714286;21.4;21.3;21.6;21.25;-0.0093;0.35;1
6/9/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;365;370;377;0.986486486;21.4;21.3;21.6;21.25;-0.0093;0.35;1
6/9/2012;15:00;  USD;PMInomanufacturerodelISM;9;53.7;52.5;52.6;1.022857143;21.4;21.3;21.6;21.25;-0.0093;0.35;1
6/9/2012;16:00;  USD;InventariosdepetróleocrudodelaAIE;6;-7.426;-5.325;3.778;1.394553991;21.4;21.3;21.6;21.25;-0.0093;0.35;1
4/9/2012;15:00;  USD;PMImanufacturerodelISM;12;49.6;50;49.8;0.992;21.6;21.5;21.6;21.5;0;0.1;1
30/8/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;374;370;374;1.010810811;21.6;21.4;21.6;21.4;-0.0023;0.2;1
29/8/2012;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;3.778;-1.48;-5.412;-2.552702703;21.65;21.4;21.65;21.4;0.007;0.25;1
29/8/2012;13:30;  USD;PIB;17;0.017;0.017;0.015;1;21.65;21.4;21.65;21.4;0.007;0.25;1
29/8/2012;15:00;  USD;Ventadeviviendaspendientes;13;0.024;0.01;-0.014;1.014;21.65;21.4;21.65;21.4;0.007;0.25;1
28/8/2012;15:00;  USD;ConfianzadelconsumidordeTheConferenceBoard;18;60.6;66;65.4;0.918181818;21.5;21.4;21.5;21.4;0;0.1;1
24/8/2012;13:30;  USD;Pedidosdebienesduraderos;15;-0.004;0.005;-0.022;0.991;21.4;21.3;21.5;21.3;0;0.2;1
23/8/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;372;365;368;1.019178082;21.4;21.2;21.4;21.2;0.0047;0.2;1
23/8/2012;15:00;  USD;Ventasdeviviendasnuevas;14;372;365;359;1.019178082;21.4;21.2;21.4;21.2;0.0047;0.2;1
22/8/2012;14:20;  USD;Ventasdeviviendasdesegundamano;16;4.47;4.52;4.37;0.988938053;21.3;21.2;21.4;21.2;0;0.2;1
22/8/2012;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-5.412;-0.413;-3.699;13.10411622;21.3;21.2;21.4;21.2;0;0.2;1
16/8/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;366;365;364;1.002739726;21.1;20.9;21.25;20.9;0.0048;0.35;1
16/8/2012;13:30;  USD;Permisosdeconstrucción;20;0.812;0.77;0.76;1.054545455;21.1;20.9;21.25;20.9;0.0048;0.35;1
16/8/2012;15:00;  USD;ÍndicemanufacturerodelaFeddeFiladelfia;19;-7.1;-5;-12.9;1.42;21.1;20.9;21.25;20.9;0.0048;0.35;1
15/8/2012;13:30;  USD;IPCsubyacente;5;0.001;0.002;0.002;0.999;21;20.9;21.1;20.9;0;0.2;1
15/8/2012;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-3.699;-1.73;-3.729;2.138150289;21;20.9;21.1;20.9;0;0.2;1
14/8/2012;13:30;  USD;IPP;3;0.003;0.002;0.001;1.001;21;20.75;21.1;20.75;0.0072;0.35;1
14/8/2012;13:30;  USD;Ventasminoristas;2;0.008;0.003;-0.007;1.005;21;20.75;21.1;20.75;0.0072;0.35;1
14/8/2012;13:30;  USD;Ventasminoristassubyacentes;1;0.008;0.004;-0.008;1.004;21;20.75;21.1;20.75;0.0072;0.35;1
9/8/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;361;370;367;0.975675676;20.68;20.55;20.7;20.55;0.0015;0.15;1
8/8/2012;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-3.729;-0.267;-6.522;13.96629213;20.65;20.55;20.7;20.55;0;0.15;1
3/8/2012;13:30;  USD;Tasadedesempleo;8;0.083;0.082;0.082;1.001;21.35;21.25;21.35;21.25;0;0.1;1
3/8/2012;15:00;  USD;PMInomanufacturerodelISM;9;52.6;52;52.1;1.011538462;21.35;21.25;21.35;21.25;0;0.1;1
3/8/2012;13:30;  USD;Nóminasnoagrícolas;7;163;100;64;1.63;21.35;21.25;21.35;21.25;0;0.1;1
2/8/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;365;370;357;0.986486486;21.35;21.25;21.35;21.25;0;0.1;1
1/8/2012;13:15;  USD;CambiodelempleonoagrícolaADP;10;163;120;172;1.358333333;21.35;21.25;21.35;21.25;0;0.1;1
1/8/2012;15:00;  USD;PMImanufacturerodelISM;12;49.8;50.2;49.7;0.992031873;21.35;21.25;21.35;21.25;0;0.1;1
1/8/2012;19:15;  USD;Decisióndetiposdeinterés;21;0.0025;0.0025;0.0025;1;21.35;21.25;21.35;21.25;0;0.1;1
1/8/2012;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-6.522;-0.709;2.717;9.19887165;21.35;21.25;21.35;21.25;0;0.1;1
31/7/2012;15:00;  USD;ConfianzadelconsumidordeTheConferenceBoard;18;65.9;61.5;62.7;1.071544715;21.35;21.25;21.6;21.25;-0.0023;0.35;1
27/7/2012;13:30;  USD;PIB;17;0.015;0.015;0.02;1;21.4;21.5;21.65;21.25;-0.0093;0.4;0
26/7/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;353;380;388;0.928947368;21.6;21.5;21.82;21.5;0;0.32;1
26/7/2012;15:00;  USD;Ventadeviviendaspendientes;13;-0.014;0.002;0.054;0.984;21.6;21.5;21.82;21.5;0;0.32;1
26/7/2012;13:30;  USD;Pedidosdebienesduraderos;15;-0.011;0.001;0.008;0.988;21.6;21.5;21.82;21.5;0;0.32;1
25/7/2012;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;2.717;-0.65;-0.809;-4.18;21.6;21.5;21.82;21.5;0;0.32;1
25/7/2012;15:00;  USD;Ventasdeviviendasnuevas;14;350;372;382;0.940860215;21.6;21.5;21.82;21.5;0;0.32;1
19/7/2012;15:00;  USD;Ventasdeviviendasdesegundamano;16;4.37;4.63;4.62;0.943844492;21.6;21.5;21.75;21.5;0;0.25;1
19/7/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;386;365;352;1.057534247;21.6;21.5;21.75;21.5;0;0.25;1
19/7/2012;15:00;  USD;ÍndicemanufacturerodelaFeddeFiladelfia;19;-12.9;-8;-16.6;1.6125;21.6;21.5;21.75;21.5;0;0.25;1
18/7/2012;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-0.809;-1.15;-4.696;0.703478261;21.6;21.5;21.6;21.5;0;0.1;1
18/7/2012;13:30;  USD;Permisosdeconstrucción;20;0.755;0.765;0.784;0.986928105;21.6;21.5;21.6;21.5;0;0.1;1
17/7/2012;13:30;  USD;IPCsubyacente;5;0.002;0.002;0.002;1;21.6;21.75;21.85;21.5;-0.0114;0.35;0
16/7/2012;13:30;  USD;Ventasminoristassubyacentes;1;-0.004;0.001;-0.004;0.995;21.85;21.75;21.85;21.5;0;0.35;1
16/7/2012;13:30;  USD;Ventasminoristas;2;-0.005;0.002;-0.002;0.993;21.85;21.75;21.85;21.5;0;0.35;1
13/7/2012;13:30;  USD;IPP;3;0.001;-0.005;-0.01;1.006;21.85;21.75;21.85;21.75;0;0.1;1
12/7/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;350;372;376;0.940860215;21.85;21.75;21.85;21.75;0;0.1;1
11/7/2012;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-4.696;-1.156;-4.27;4.062283737;21.85;21.75;21.85;21.75;0;0.1;1
6/7/2012;13:30;  USD;Nóminasnoagrícolas;7;80;90;77;0.888888889;21.75;21.65;21.75;21.65;0;0.1;1
6/7/2012;13:30;  USD;Tasadedesempleo;8;0.082;0.082;0.082;1;21.75;21.65;21.75;21.65;0;0.1;1
5/7/2012;13:15;  USD;CambiodelempleonoagrícolaADP;10;176;105;136;1.676190476;21.75;21.65;21.75;21.65;0;0.1;1
5/7/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;374;385;388;0.971428571;21.75;21.65;21.75;21.65;0;0.1;1
5/7/2012;15:00;  USD;PMInomanufacturerodelISM;9;52.1;53;53.7;0.983018868;21.75;21.65;21.75;21.65;0;0.1;1
5/7/2012;16:00;  USD;InventariosdepetróleocrudodelaAIE;6;-4.27;-1.929;-0.133;2.213582167;21.75;21.65;21.75;21.65;0;0.1;1
2/7/2012;15:00;  USD;PMImanufacturerodelISM;12;49.7;52;53.5;0.955769231;21.75;21.53;21.75;21.53;0.0055;0.22;1
28/6/2012;13:30;  USD;PIB;17;0.019;0.019;0.019;1;21.64;21.55;21.65;21.54;-0.0005;0.11;1
28/6/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;386;385;392;1.002597403;21.64;21.55;21.65;21.54;-0.0005;0.11;1
27/6/2012;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-0.133;-0.45;2.861;0.295555556;21.65;21.55;21.65;21.55;0;0.1;1
27/6/2012;13:30;  USD;Pedidosdebienesduraderos;15;0.004;0.007;-0.006;0.997;21.65;21.55;21.65;21.55;0;0.1;1
27/6/2012;15:00;  USD;Ventadeviviendaspendientes;13;0.059;0.01;-0.055;1.049;21.65;21.55;21.65;21.55;0;0.1;1
26/6/2012;15:00;  USD;ConfianzadelconsumidordeTheConferenceBoard;18;62;63.5;64.4;0.976377953;21.65;21.55;21.65;21.55;0;0.1;1
25/6/2012;15:00;  USD;Ventasdeviviendasnuevas;14;369;346;343;1.066473988;21.65;21.5;21.65;21.5;0.0023;0.15;1
21/6/2012;15:00;  USD;ÍndicemanufacturerodelaFeddeFiladelfia;19;-16.6;1.3;-5.8;-12.76923077;21.5;21.4;21.6;21.4;0;0.2;1
21/6/2012;15:00;  USD;Ventasdeviviendasdesegundamano;16;4.55;4.57;4.62;0.995623632;21.5;21.4;21.6;21.4;0;0.2;1
21/6/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;387;380;389;1.018421053;21.5;21.4;21.6;21.4;0;0.2;1
20/6/2012;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;2.861;-1.11;-0.191;-2.577477477;21.5;21.4;21.5;21.4;0;0.1;1
20/6/2012;17:30;  USD;Decisióndetiposdeinterés;21;0.0025;0.0025;0.0025;1;21.5;21.4;21.5;21.4;0;0.1;1
19/6/2012;13:30;  USD;Permisosdeconstrucción;20;0.78;0.728;0.723;1.071428571;21.5;21.3;21.5;21.3;0.0047;0.2;1
14/6/2012;13:30;  USD;IPCsubyacente;5;0.002;0.002;0.002;1;21.45;21.2;21.6;21.2;0.007;0.4;1
14/6/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;386;375;380;1.029333333;21.45;21.2;21.6;21.2;0.007;0.4;1
13/6/2012;13:30;  USD;Ventasminoristassubyacentes;1;-0.004;0;-0.003;0.996;21.3;21.1;21.45;21.1;0.0047;0.35;1
13/6/2012;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-0.191;-1.411;-0.111;0.135364989;21.3;21.1;21.45;21.1;0.0047;0.35;1
13/6/2012;13:30;  USD;IPP;3;-0.01;-0.006;-0.002;0.996;21.3;21.1;21.45;21.1;0.0047;0.35;1
13/6/2012;13:30;  USD;Ventasminoristas;2;-0.002;-0.002;-0.002;1;21.3;21.1;21.45;21.1;0.0047;0.35;1
7/6/2012;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;377;377;389;1;21.6;21.45;21.6;21.75;0.0511;-0.15;1
6/6/2012;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-0.111;-0.488;2.213;0.227459016;20.55;20.45;20.55;20.45;0;0.1;1
5/6/2012;15:00;  USD;PMInomanufacturerodelISM;9;53.7;53.5;53.5;1.003738318;20.55;20.45;20.55;20.45;0;0.1;1
1/6/2012;13:30;  USD;Nóminasnoagrícolas;7;69;150;77;0.46;20.55;20.45;20.55;20.45;0;0.1;1
